"Frequency Response - Position"
"Axis-1: 1 - 1000Hz"
"Index","Time","VCOUT","FRVCM","FREQ","TCMD"
"","msec","--","--","Hz","%"
0,0.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
1,1.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
2,2.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
3,3.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
4,4.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
5,5.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
6,6.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
7,7.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
8,8.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
9,9.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
10,10.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
11,11.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
12,12.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
13,13.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
14,14.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
15,15.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
16,16.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.096127437517166
17,17.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
18,18.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
19,19.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
20,20.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.041197473221642
21,21.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
22,22.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
23,23.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
24,24.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
25,25.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
26,26.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
27,27.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
28,28.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
29,29.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.096127437517166
30,30.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
31,31.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
32,32.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.096127437517166
33,33.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
34,34.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
35,35.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
36,36.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
37,37.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
38,38.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
39,39.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
40,40.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
41,41.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
42,42.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
43,43.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
44,44.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
45,45.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
46,46.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
47,47.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
48,48.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
49,49.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
50,50.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
51,51.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
52,52.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
53,53.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
54,54.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
55,55.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
56,56.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
57,57.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
58,58.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
59,59.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
60,60.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
61,61.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
62,62.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
63,63.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
64,64.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
65,65.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
66,66.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.054929964295523
67,67.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
68,68.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
69,69.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
70,70.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
71,71.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
72,72.000000,0.000000000000000,0.000000000000000,1.000000000000000,-0.013732491073881
73,73.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.068662455369404
74,74.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.013732491073881
75,75.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
76,76.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.082394946443285
77,77.000000,0.000000000000000,0.000000000000000,1.000000000000000,0.027464982147762
78,78.000000,0.000000000000000,-0.057220458984375,1.000000000000000,0.137324910738808
79,79.000000,0.000000000000000,-0.057220458984375,1.000000000000000,0.137324910738808
80,80.000000,0.000000000000000,-0.057220458984375,1.000000000000000,0.109859928591046
81,81.000000,0.000000000000000,-0.171661376953125,1.000000000000000,0.233452348255974
82,82.000000,0.000000000000000,-0.171661376953125,1.000000000000000,0.233452348255974
83,83.000000,0.000000000000000,-0.286102294921875,1.000000000000000,0.357044767920901
84,84.000000,0.000000000000000,-0.286102294921875,1.000000000000000,0.329579785773139
85,85.000000,0.000000000000000,-0.286102294921875,1.000000000000000,0.398242241142543
86,86.000000,0.000000000000000,-0.286102294921875,1.000000000000000,0.398242241142543
87,87.000000,0.000000000000000,-0.343322753906250,1.000000000000000,0.521834660807470
88,88.000000,0.000000000000000,-0.343322753906250,1.000000000000000,0.494369678659709
89,89.000000,0.000000000000000,-0.343322753906250,1.000000000000000,0.535567151881351
90,90.000000,0.000000000000000,-0.457763671875000,1.000000000000000,0.659159571546278
91,91.000000,0.000000000000000,-0.457763671875000,1.000000000000000,0.714089535841802
92,92.000000,0.000000000000000,-0.457763671875000,1.000000000000000,0.700357044767921
93,93.000000,0.000000000000000,-0.572204589843750,1.000000000000000,0.851414446580610
94,94.000000,0.000000000000000,-0.572204589843750,1.000000000000000,0.851414446580610
95,95.000000,0.000000000000000,-0.572204589843750,1.000000000000000,0.906344410876133
96,96.000000,0.000000000000000,-0.572204589843750,1.000000000000000,0.906344410876133
97,97.000000,0.000000000000000,-0.686645507812500,1.000000000000000,1.112331776984345
98,98.000000,0.000000000000000,-0.686645507812500,1.000000000000000,1.071134303762703
99,99.000000,0.000000000000000,-0.686645507812500,1.000000000000000,1.139796759132107
100,100.000000,0.000000000000000,-0.743865966796875,1.000000000000000,1.263389178797034
101,101.000000,0.000000000000000,-0.743865966796875,1.000000000000000,1.263389178797034
102,102.000000,0.000000000000000,-0.743865966796875,1.000000000000000,1.345784125240319
103,103.000000,0.000000000000000,-0.858306884765625,1.000000000000000,1.455644053831365
104,104.000000,0.000000000000000,-0.858306884765625,1.000000000000000,1.469376544905246
105,105.000000,0.000000000000000,-0.858306884765625,1.000000000000000,1.496841527053007
106,106.000000,0.000000000000000,-0.858306884765625,1.000000000000000,1.551771491348531
107,107.000000,-0.114440917968750,-0.972747802734375,1.000000000000000,1.675363911013458
108,108.000000,-0.057220458984375,-0.972747802734375,1.000000000000000,1.812688821752266
109,109.000000,-0.057220458984375,-0.972747802734375,1.000000000000000,1.812688821752266
110,110.000000,-0.057220458984375,-1.087188720703125,1.000000000000000,1.991211205712716
111,111.000000,-0.057220458984375,-1.087188720703125,1.000000000000000,2.046141170008240
112,112.000000,-0.057220458984375,-1.087188720703125,1.000000000000000,2.073606152156001
113,113.000000,-0.057220458984375,-1.144409179687500,1.000000000000000,2.197198571820928
